"pdf_filename","series_pair","rated_voltage_V","capacitance_uF","diameter_mm","length_mm","ordering_code_template","esr_value_1_header","esr_value_1_raw","esr_value_2_header","esr_value_2_raw","esr_raw_values","impedance_value_1_header","impedance_value_1_raw","impedance_raw_values","ripple_value_1_header","ripple_value_1_raw","ripple_value_2_header","ripple_value_2_raw","ripple_value_3_header","ripple_value_3_raw","ripple_raw_values","table_header_context","raw_electrical_values","raw_row_text","parse_status","parse_warning"
"B41560_B41580.pdf","B41560/B41580","25","150000","64.3","105.7","B415*0A5150M60#","ESRtyp 100 Hz 20 C mOhm","4.0","ESRmax 100 Hz 20 C mOhm","8.0","ESRtyp 100 Hz 20 C mOhm=4.0; ESRmax 100 Hz 20 C mOhm=8.0","Zmax 10 kHz 20 C mOhm","6.4","Zmax 10 kHz 20 C mOhm=6.4","IAC,max 100 Hz 40 C A","45","IAC,max 100 Hz 85 C A","38","IAC,R 100 Hz 105 C A","18","IAC,max 100 Hz 40 C A=45; IAC,max 100 Hz 85 C A=38; IAC,R 100 Hz 105 C A=18","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","4.0;8.0;6.4;45;38;18","150000 64.3 x 105.7 4.0 8.0 6.4 45 38 18 B415*0A5150M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","25","220000","76.9","105.7","B415*0A5220M60#","ESRtyp 100 Hz 20 C mOhm","3.5","ESRmax 100 Hz 20 C mOhm","5.3","ESRtyp 100 Hz 20 C mOhm=3.5; ESRmax 100 Hz 20 C mOhm=5.3","Zmax 10 kHz 20 C mOhm","5.6","Zmax 10 kHz 20 C mOhm=5.6","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","40","IAC,R 100 Hz 105 C A","20","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=40; IAC,R 100 Hz 105 C A=20","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.5;5.3;5.6;57;40;20","220000 76.9 x 105.7 3.5 5.3 5.6 57 40 20 B415*0A5220M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","25","330000","76.9","143.2","B415*0A5330M60#","ESRtyp 100 Hz 20 C mOhm","3.0","ESRmax 100 Hz 20 C mOhm","4.5","ESRtyp 100 Hz 20 C mOhm=3.0; ESRmax 100 Hz 20 C mOhm=4.5","Zmax 10 kHz 20 C mOhm","5.1","Zmax 10 kHz 20 C mOhm=5.1","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","50","IAC,R 100 Hz 105 C A","24","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=50; IAC,R 100 Hz 105 C A=24","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.0;4.5;5.1;57;50;24","330000 76.9 x 143.2 3.0 4.5 5.1 57 50 24 B415*0A5330M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","40","33000","51.6","80.7","B415*0A7339M60#","ESRtyp 100 Hz 20 C mOhm","6.0","ESRmax 100 Hz 20 C mOhm","12","ESRtyp 100 Hz 20 C mOhm=6.0; ESRmax 100 Hz 20 C mOhm=12","Zmax 10 kHz 20 C mOhm","13","Zmax 10 kHz 20 C mOhm=13","IAC,max 100 Hz 40 C A","34","IAC,max 100 Hz 85 C A","23","IAC,R 100 Hz 105 C A","11","IAC,max 100 Hz 40 C A=34; IAC,max 100 Hz 85 C A=23; IAC,R 100 Hz 105 C A=11","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","6.0;12;13;34;23;11","33000 51.6 x 80.7 6.0 12 13 34 23 11 B415*0A7339M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","40","47000","51.6","105.7","B415*0A7479M60#","ESRtyp 100 Hz 20 C mOhm","5.0","ESRmax 100 Hz 20 C mOhm","10","ESRtyp 100 Hz 20 C mOhm=5.0; ESRmax 100 Hz 20 C mOhm=10","Zmax 10 kHz 20 C mOhm","10","Zmax 10 kHz 20 C mOhm=10","IAC,max 100 Hz 40 C A","34","IAC,max 100 Hz 85 C A","29","IAC,R 100 Hz 105 C A","14","IAC,max 100 Hz 40 C A=34; IAC,max 100 Hz 85 C A=29; IAC,R 100 Hz 105 C A=14","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","5.0;10;10;34;29;14","47000 51.6 x 105.7 5.0 10 10 34 29 14 B415*0A7479M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","40","68000","51.6","105.7","B415*0A7689M60#","ESRtyp 100 Hz 20 C mOhm","4.5","ESRmax 100 Hz 20 C mOhm","9.0","ESRtyp 100 Hz 20 C mOhm=4.5; ESRmax 100 Hz 20 C mOhm=9.0","Zmax 10 kHz 20 C mOhm","8.4","Zmax 10 kHz 20 C mOhm=8.4","IAC,max 100 Hz 40 C A","34","IAC,max 100 Hz 85 C A","30","IAC,R 100 Hz 105 C A","15","IAC,max 100 Hz 40 C A=34; IAC,max 100 Hz 85 C A=30; IAC,R 100 Hz 105 C A=15","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","4.5;9.0;8.4;34;30;15","68000 51.6 x 105.7 4.5 9.0 8.4 34 30 15 B415*0A7689M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","40","100000","64.3","105.7","B415*0A7100M60#","ESRtyp 100 Hz 20 C mOhm","4.1","ESRmax 100 Hz 20 C mOhm","8.2","ESRtyp 100 Hz 20 C mOhm=4.1; ESRmax 100 Hz 20 C mOhm=8.2","Zmax 10 kHz 20 C mOhm","7.0","Zmax 10 kHz 20 C mOhm=7.0","IAC,max 100 Hz 40 C A","45","IAC,max 100 Hz 85 C A","38","IAC,R 100 Hz 105 C A","18","IAC,max 100 Hz 40 C A=45; IAC,max 100 Hz 85 C A=38; IAC,R 100 Hz 105 C A=18","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","4.1;8.2;7.0;45;38;18","100000 64.3 x 105.7 4.1 8.2 7.0 45 38 18 B415*0A7100M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","40","150000","76.9","105.7","B415*0A7150M60#","ESRtyp 100 Hz 20 C mOhm","3.6","ESRmax 100 Hz 20 C mOhm","7.2","ESRtyp 100 Hz 20 C mOhm=3.6; ESRmax 100 Hz 20 C mOhm=7.2","Zmax 10 kHz 20 C mOhm","6.0","Zmax 10 kHz 20 C mOhm=6.0","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","41","IAC,R 100 Hz 105 C A","20","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=41; IAC,R 100 Hz 105 C A=20","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.6;7.2;6.0;57;41;20","150000 76.9 x 105.7 3.6 7.2 6.0 57 41 20 B415*0A7150M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","40","220000","76.9","143.2","B415*0A7220M60#","ESRtyp 100 Hz 20 C mOhm","3.3","ESRmax 100 Hz 20 C mOhm","5.0","ESRtyp 100 Hz 20 C mOhm=3.3; ESRmax 100 Hz 20 C mOhm=5.0","Zmax 10 kHz 20 C mOhm","5.4","Zmax 10 kHz 20 C mOhm=5.4","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","49","IAC,R 100 Hz 105 C A","24","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=49; IAC,R 100 Hz 105 C A=24","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.3;5.0;5.4;57;49;24","220000 76.9 x 143.2 3.3 5.0 5.4 57 49 24 B415*0A7220M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","63","15000","51.6","80.7","B415*0A8159M60#","ESRtyp 100 Hz 20 C mOhm","9.5","ESRmax 100 Hz 20 C mOhm","19","ESRtyp 100 Hz 20 C mOhm=9.5; ESRmax 100 Hz 20 C mOhm=19","Zmax 10 kHz 20 C mOhm","14","Zmax 10 kHz 20 C mOhm=14","IAC,max 100 Hz 40 C A","31","IAC,max 100 Hz 85 C A","19","IAC,R 100 Hz 105 C A","9.1","IAC,max 100 Hz 40 C A=31; IAC,max 100 Hz 85 C A=19; IAC,R 100 Hz 105 C A=9.1","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","9.5;19;14;31;19;9.1","15000 51.6 x 80.7 9.5 19 14 31 19 9.1 B415*0A8159M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","63","22000","51.6","105.7","B415*0A8229M60#","ESRtyp 100 Hz 20 C mOhm","7.0","ESRmax 100 Hz 20 C mOhm","14","ESRtyp 100 Hz 20 C mOhm=7.0; ESRmax 100 Hz 20 C mOhm=14","Zmax 10 kHz 20 C mOhm","14","Zmax 10 kHz 20 C mOhm=14","IAC,max 100 Hz 40 C A","34","IAC,max 100 Hz 85 C A","25","IAC,R 100 Hz 105 C A","12","IAC,max 100 Hz 40 C A=34; IAC,max 100 Hz 85 C A=25; IAC,R 100 Hz 105 C A=12","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","7.0;14;14;34;25;12","22000 51.6 x 105.7 7.0 14 14 34 25 12 B415*0A8229M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","63","33000","64.3","105.7","B415*0A8339M60#","ESRtyp 100 Hz 20 C mOhm","5.5","ESRmax 100 Hz 20 C mOhm","11","ESRtyp 100 Hz 20 C mOhm=5.5; ESRmax 100 Hz 20 C mOhm=11","Zmax 10 kHz 20 C mOhm","12","Zmax 10 kHz 20 C mOhm=12","IAC,max 100 Hz 40 C A","45","IAC,max 100 Hz 85 C A","31","IAC,R 100 Hz 105 C A","15","IAC,max 100 Hz 40 C A=45; IAC,max 100 Hz 85 C A=31; IAC,R 100 Hz 105 C A=15","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","5.5;11;12;45;31;15","33000 64.3 x 105.7 5.5 11 12 45 31 15 B415*0A8339M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","63","47000","64.3","105.7","B415*0A8479M60#","ESRtyp 100 Hz 20 C mOhm","4.8","ESRmax 100 Hz 20 C mOhm","10","ESRtyp 100 Hz 20 C mOhm=4.8; ESRmax 100 Hz 20 C mOhm=10","Zmax 10 kHz 20 C mOhm","9.4","Zmax 10 kHz 20 C mOhm=9.4","IAC,max 100 Hz 40 C A","45","IAC,max 100 Hz 85 C A","35","IAC,R 100 Hz 105 C A","17","IAC,max 100 Hz 40 C A=45; IAC,max 100 Hz 85 C A=35; IAC,R 100 Hz 105 C A=17","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","4.8;10;9.4;45;35;17","47000 64.3 x 105.7 4.8 10 9.4 45 35 17 B415*0A8479M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","63","68000","76.9","105.7","B415*0A8689M60#","ESRtyp 100 Hz 20 C mOhm","3.3","ESRmax 100 Hz 20 C mOhm","5.0","ESRtyp 100 Hz 20 C mOhm=3.3; ESRmax 100 Hz 20 C mOhm=5.0","Zmax 10 kHz 20 C mOhm","7.8","Zmax 10 kHz 20 C mOhm=7.8","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","39","IAC,R 100 Hz 105 C A","19","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=39; IAC,R 100 Hz 105 C A=19","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.3;5.0;7.8;57;39;19","68000 76.9 x 105.7 3.3 5.0 7.8 57 39 19 B415*0A8689M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","63","100000","76.9","143.2","B415*0A8100M60#","ESRtyp 100 Hz 20 C mOhm","3.3","ESRmax 100 Hz 20 C mOhm","5.0","ESRtyp 100 Hz 20 C mOhm=3.3; ESRmax 100 Hz 20 C mOhm=5.0","Zmax 10 kHz 20 C mOhm","6.6","Zmax 10 kHz 20 C mOhm=6.6","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","48","IAC,R 100 Hz 105 C A","23","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=48; IAC,R 100 Hz 105 C A=23","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.3;5.0;6.6;57;48;23","100000 76.9 x 143.2 3.3 5.0 6.6 57 48 23 B415*0A8100M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","100","6800","51.6","80.7","B415*0A9688M60#","ESRtyp 100 Hz 20 C mOhm","12","ESRmax 100 Hz 20 C mOhm","24","ESRtyp 100 Hz 20 C mOhm=12; ESRmax 100 Hz 20 C mOhm=24","Zmax 10 kHz 20 C mOhm","25","Zmax 10 kHz 20 C mOhm=25","IAC,max 100 Hz 40 C A","30","IAC,max 100 Hz 85 C A","18","IAC,R 100 Hz 105 C A","8.7","IAC,max 100 Hz 40 C A=30; IAC,max 100 Hz 85 C A=18; IAC,R 100 Hz 105 C A=8.7","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","12;24;25;30;18;8.7","6800 51.6 x 80.7 12 24 25 30 18 8.7 B415*0A9688M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","100","10000","51.6","105.7","B415*0A9109M60#","ESRtyp 100 Hz 20 C mOhm","7.0","ESRmax 100 Hz 20 C mOhm","14","ESRtyp 100 Hz 20 C mOhm=7.0; ESRmax 100 Hz 20 C mOhm=14","Zmax 10 kHz 20 C mOhm","12","Zmax 10 kHz 20 C mOhm=12","IAC,max 100 Hz 40 C A","34","IAC,max 100 Hz 85 C A","24","IAC,R 100 Hz 105 C A","11","IAC,max 100 Hz 40 C A=34; IAC,max 100 Hz 85 C A=24; IAC,R 100 Hz 105 C A=11","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","7.0;14;12;34;24;11","10000 51.6 x 105.7 7.0 14 12 34 24 11 B415*0A9109M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","100","15000","64.3","105.7","B415*0A9159M60#","ESRtyp 100 Hz 20 C mOhm","5.0","ESRmax 100 Hz 20 C mOhm","10","ESRtyp 100 Hz 20 C mOhm=5.0; ESRmax 100 Hz 20 C mOhm=10","Zmax 10 kHz 20 C mOhm","10","Zmax 10 kHz 20 C mOhm=10","IAC,max 100 Hz 40 C A","45","IAC,max 100 Hz 85 C A","30","IAC,R 100 Hz 105 C A","15","IAC,max 100 Hz 40 C A=45; IAC,max 100 Hz 85 C A=30; IAC,R 100 Hz 105 C A=15","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","5.0;10;10;45;30;15","15000 64.3 x 105.7 5.0 10 10 45 30 15 B415*0A9159M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","100","22000","76.9","105.7","B415*0A9229M60#","ESRtyp 100 Hz 20 C mOhm","4.0","ESRmax 100 Hz 20 C mOhm","6.0","ESRtyp 100 Hz 20 C mOhm=4.0; ESRmax 100 Hz 20 C mOhm=6.0","Zmax 10 kHz 20 C mOhm","6.0","Zmax 10 kHz 20 C mOhm=6.0","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","35","IAC,R 100 Hz 105 C A","17","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=35; IAC,R 100 Hz 105 C A=17","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","4.0;6.0;6.0;57;35;17","22000 76.9 x 105.7 4.0 6.0 6.0 57 35 17 B415*0A9229M60#","parsed",""
"B41560_B41580.pdf","B41560/B41580","100","33000","76.9","143.2","B415*0A9339M60#","ESRtyp 100 Hz 20 C mOhm","3.3","ESRmax 100 Hz 20 C mOhm","5.0","ESRtyp 100 Hz 20 C mOhm=3.3; ESRmax 100 Hz 20 C mOhm=5.0","Zmax 10 kHz 20 C mOhm","8.4","Zmax 10 kHz 20 C mOhm=8.4","IAC,max 100 Hz 40 C A","57","IAC,max 100 Hz 85 C A","44","IAC,R 100 Hz 105 C A","21","IAC,max 100 Hz 40 C A=57; IAC,max 100 Hz 85 C A=44; IAC,R 100 Hz 105 C A=21","CR Case ESRtyp ESRmax Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 100 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 20 C 20 C 40 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","3.3;5.0;8.4;57;44;21","33000 76.9 x 143.2 3.3 5.0 8.4 57 44 21 B415*0A9339M60#","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","820","51.6","80.7","B437*0E7827M6##","ESRtyp 100 Hz 20 C mOhm","110","ESRtyp 300 Hz 60 C mOhm","28","ESRtyp 100 Hz 20 C mOhm=110; ESRtyp 300 Hz 60 C mOhm=28","Zmax 10 kHz 20 C mOhm","160","Zmax 10 kHz 20 C mOhm=160","IAC,max 100 Hz 60 C A","9.71","IAC,R 100 Hz 85 C A","5.43","","","IAC,max 100 Hz 60 C A=9.71; IAC,R 100 Hz 85 C A=5.43","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","110;28;160;9.71;5.43","820 51.6 x 80.7 110 28 160 9.71 5.43 B437*0E7827M6##","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","1000","51.6","96.7","B437*0E7108M6##","ESRtyp 100 Hz 20 C mOhm","90","ESRtyp 300 Hz 60 C mOhm","24","ESRtyp 100 Hz 20 C mOhm=90; ESRtyp 300 Hz 60 C mOhm=24","Zmax 10 kHz 20 C mOhm","130","Zmax 10 kHz 20 C mOhm=130","IAC,max 100 Hz 60 C A","11.8","IAC,R 100 Hz 85 C A","6.21","","","IAC,max 100 Hz 60 C A=11.8; IAC,R 100 Hz 85 C A=6.21","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","90;24;130;11.8;6.21","1000 51.6 x 96.7 90 24 130 11.8 6.21 B437*0E7108M6##","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","1200","51.6","105.7","B437*0E7128M6##","ESRtyp 100 Hz 20 C mOhm","75","ESRtyp 300 Hz 60 C mOhm","20","ESRtyp 100 Hz 20 C mOhm=75; ESRtyp 300 Hz 60 C mOhm=20","Zmax 10 kHz 20 C mOhm","110","Zmax 10 kHz 20 C mOhm=110","IAC,max 100 Hz 60 C A","13.5","IAC,R 100 Hz 85 C A","7.05","","","IAC,max 100 Hz 60 C A=13.5; IAC,R 100 Hz 85 C A=7.05","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","75;20;110;13.5;7.05","1200 51.6 x 105.7 75 20 110 13.5 7.05 B437*0E7128M6##","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","1200","64.3","80.7","B437*0F7128M6##","ESRtyp 100 Hz 20 C mOhm","75","ESRtyp 300 Hz 60 C mOhm","20","ESRtyp 100 Hz 20 C mOhm=75; ESRtyp 300 Hz 60 C mOhm=20","Zmax 10 kHz 20 C mOhm","110","Zmax 10 kHz 20 C mOhm=110","IAC,max 100 Hz 60 C A","13.1","IAC,R 100 Hz 85 C A","7.16","","","IAC,max 100 Hz 60 C A=13.1; IAC,R 100 Hz 85 C A=7.16","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","75;20;110;13.1;7.16","1200 64.3 x 80.7 75 20 110 13.1 7.16 B437*0F7128M6##","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","1500","51.6","118.2","B437*0E7158M6##","ESRtyp 100 Hz 20 C mOhm","60","ESRtyp 300 Hz 60 C mOhm","16","ESRtyp 100 Hz 20 C mOhm=60; ESRtyp 300 Hz 60 C mOhm=16","Zmax 10 kHz 20 C mOhm","90","Zmax 10 kHz 20 C mOhm=90","IAC,max 100 Hz 60 C A","15.9","IAC,R 100 Hz 85 C A","8.29","","","IAC,max 100 Hz 60 C A=15.9; IAC,R 100 Hz 85 C A=8.29","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","60;16;90;15.9;8.29","1500 51.6 x 118.2 60 16 90 15.9 8.29 B437*0E7158M6##","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","1500","64.3","96.7","B437*0F7158M6##","ESRtyp 100 Hz 20 C mOhm","60","ESRtyp 300 Hz 60 C mOhm","16","ESRtyp 100 Hz 20 C mOhm=60; ESRtyp 300 Hz 60 C mOhm=16","Zmax 10 kHz 20 C mOhm","90","Zmax 10 kHz 20 C mOhm=90","IAC,max 100 Hz 60 C A","15.9","IAC,R 100 Hz 85 C A","8.27","","","IAC,max 100 Hz 60 C A=15.9; IAC,R 100 Hz 85 C A=8.27","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","60;16;90;15.9;8.27","1500 64.3 x 96.7 60 16 90 15.9 8.27 B437*0F7158M6##","parsed",""
"B43700_B43720.pdf","B43700/B43720","550","1800","64.3","96.7","B437*0E7188M6##","ESRtyp 100 Hz 20 C mOhm","50","ESRtyp 300 Hz 60 C mOhm","14","ESRtyp 100 Hz 20 C mOhm=50; ESRtyp 300 Hz 60 C mOhm=14","Zmax 10 kHz 20 C mOhm","75","Zmax 10 kHz 20 C mOhm=75","IAC,max 100 Hz 60 C A","18.0","IAC,R 100 Hz 85 C A","9.35","","","IAC,max 100 Hz 60 C A=18.0; IAC,R 100 Hz 85 C A=9.35","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see below) | 20 C dxl 20 C 60 C 20 C 60 C 85 C | uF mm mOhm mOhm mOhm A A","50;14;75;18.0;9.35","1800 64.3 x 96.7 50 14 75 18.0 9.35 B437*0E7188M6##","parsed",""
